fonte_tabela,laboratorio,pagina_pdf,bloco_visual,familia,produto,design,material,indice_refracao,tratamento,treatment_group,treatment_application,transitions,transitions_cores,blue_uv,esferico_min,esferico_max,cilindrico_max,adicao_min,adicao_max,preco_tipo,preco_par_brl,nota_disponibilidade
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,992.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1703.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1703.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1581.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1419.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1544.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1350.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1344.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1469.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1469.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1199.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,849.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1089.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,699.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,649.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,449.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2409.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2409.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2139.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1789.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2029.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1639.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1589.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1389.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1829.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1829.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1559.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1209.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1449.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1059.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1009.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,809.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2629.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2629.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2359.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2009.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,2249.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1859.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1809.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-11.75,+6.50,-6.00,1.00,3.50,absoluto,1609.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3029.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3029.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2759.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2409.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2649.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2259.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2209.00,short disponivel: adicao max 3.00; gravacao S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3829.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3829.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3559.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3209.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3449.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3059.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Digital,Kodak,Kodak Precise UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3009.00,short disponivel: adicao max 3.00; gravacao S; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1469.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1469.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1199.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,849.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Optifog,Optifog,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1089.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,No Reflex,No Reflex,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,699.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,649.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Sem AR,Sem AR,standard,nao,,nao,-9.00,+6.00,-6.00,1.00,3.50,absoluto,449.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,2409.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,2409.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,2139.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1789.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,2029.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1639.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1589.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Orma,1.50,Sem AR,Sem AR,standard,sim,C/M/V/A/S/R/E,sim,-9.00,+6.00,-6.00,1.00,3.50,absoluto,1389.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1689.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1689.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1419.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1069.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1309.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,919.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,869.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Sem AR,Sem AR,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,669.00,alt min 14mm
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,2629.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,2629.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,2359.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,2009.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,2249.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1859.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1809.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Multifocal Tradicional,Kodak,Kodak Precise,Multifocal Tradicional,Airwear Polypower,Poly,Sem AR,Sem AR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1609.00,alt min 14mm; Transitions Gen S
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,1469.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,1469.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,1199.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,849.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,1089.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,699.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,649.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+5.00,-6.00,,,absoluto,449.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1689.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1689.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1419.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1069.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1309.00,
PVC,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,919.00,
